encourage, incite.	31-6347-S
encourage.	12-1825-S,27-5646-S,28-1848-S,31-5168-S,32-4746-S
encouragement, amelioration, consolation.	11-5286-B
encouragement.	27-5678-S
encrusted, ornamented with pearls.	24-2224-S
end / for another purpose.	27-7071-S
end /spear, javelin /cooking spit.	21-3059-S
end a war.	8-4112-S
end, border.	3-2808-S
end, desist.	17-2889-S
end, farthest part.	11-5339-B
end, finish.	14-2650-S
end, last, endure.	37-5562-S
end, lifetime, age.	27-6544-S
end, limit, boundary, purpose.	11-5370-B
end.	2-2929-S,8-5695-S,11-5407-B,12-429-S,12-527-S,16-454-S,29-1213-S,29-4134-S,32-3928-S,37-2239-S,37-3631-S
endanger.	38-2677-S
endangered.	22-2606-S
endeavor.	12-1755-S,31-5190-S,38-5649-S
ending.	19-2564-S
endlessnes.	12-566-S
endow, make wealthy.	31-5614-S
endow.	11-5423-S
endowed, endow.	11-5423-B
endowed.	11-5826-S,41-3281-S
endowment, aptitude.	21-3805-S
ends of the earth's axis.	11-5446-B
endurable, bearable, sufferable.	11-5485-B
endurance.	20-6215-S
endure, abide by.	36-2247-S
endure, abide.	26-4661-S
endure, last, hold out.	28-4779-S
endure, permit.	38-64-S
endure, persist.	34-35-S
endure, sustain.	38-4310-S
endure, undergo.	31-5209-S
endure.	28-4622-S,28-7551-S,31-5247-S,33-2684-S,33-4188-S,33-6505-S,37-5562-S
endured.	2-5888-S
enduring, / rough, rude, uncouth.	14-5460-S
enduring, long-lived.	17-1916-S
enduring.	20-6257-S
enduringly.	11-5528-B
enemy of the state.	5-3473-S
enemy, armed.	15-3817-S
enemy, foe, opponent.	21-587-S
enemy.	26-5386-S
energy, dissolute, profligate.	17-2327-S
energy, get up and go.	11-5549-B
enervate, weaken, unman, emasculate.	8-592-S
enfeeble.	31-5268-S
enfold.	30-41-S
engage oneself, promise,.	11-5580-B
engaged in, draw nigh.	28-4577-S
engaged in.	36-2214-S
engagement, combat.	11-5615-B
engagement.	21-6910-S
engender, beget.	31-5289-S
engender, bring forth.	31-5316-S
engender, produce, create.	29-357-S
engender.	35-5353-S
engine, catapult, stone thrower.	4-0-S
